# FeatureNumber	PValue
78.0	2.1231619254744367e-122
79.0	3.942071405491846e-16
80.0	2.606117776089279e-08
81.0	5.565872853978068e-52
82.0	1.1360829715349791e-31
83.0	5.076384667357485e-173
84.0	4.81609972725008e-160
86.0	6.209314406066593e-15
88.0	0.0
89.0	0.0
90.0	0.0
91.0	4.540792152430871e-08
92.0	8.63909977676943e-285
93.0	9.93321181568949e-40
94.0	0.32905497084136454
95.0	3.9182839972353924e-128
96.0	1.247523924865542e-220
97.0	0.0
98.0	0.0
99.0	9.190502990798486e-307
100.0	1.0780025427262909e-116
101.0	3.720447467867099e-13
102.0	3.388332805515824e-26
103.0	1.5510358534329916e-07
104.0	1.952619303708793e-237
105.0	2.4352795287303437e-150
106.0	2.629189047616439e-112
107.0	0.44198554923283195
108.0	1.5413593197447683e-17
109.0	0.2644095427165521
110.0	8.828067770719789e-18
111.0	0.3956288502520259
112.0	1.407891743941403e-41
113.0	4.7518854980832766e-07
114.0	7.628504230892867e-88
116.0	1.838387593088517e-57
117.0	0.0
118.0	1.944279689790892e-25
119.0	0.0
120.0	1.8017661187028161e-103
121.0	5.579926296150058e-10
122.0	2.0383310861248783e-25
123.0	4.4571877699377645e-171
124.0	4.781440444942969e-118
125.0	0.0
126.0	1.8160129161243701e-09
127.0	0.004193588839678816
128.0	1.1138180890494137e-16
129.0	0.4090525287241144
130.0	1.7619479906683494e-237
131.0	3.8124593830303726e-84
132.0	2.646950540494101e-85
133.0	7.465045004647932e-91
134.0	5.956137843511766e-11
135.0	1.7220776603017393e-58
136.0	3.206950037503743e-189
137.0	1.0664700601831405e-31
138.0	3.812450196265132e-22
139.0	2.527223374595403e-282
140.0	1.516517276165328e-233
141.0	1.1408417691763589e-153
142.0	7.813752591870457e-103
143.0	0.0
144.0	2.8554287833410325e-33
145.0	8.216295883246427e-08
146.0	2.144913044399843e-14
147.0	1.0676160396310615e-46
148.0	2.0536159352827274e-09
150.0	8.837850759956722e-23
151.0	0.0
152.0	0.0
153.0	1.0149998598899768e-215
154.0	0.0027011293641101817
155.0	3.839259583131164e-68
156.0	2.9722119264514904e-69
158.0	1.3544797527963056e-23
159.0	3.68611703817465e-304
160.0	8.460317741889064e-124
161.0	5.2014213681855385e-177
162.0	1.4798973175409362e-125
163.0	0.5013068153509367
164.0	3.3334200637950103e-52
165.0	1.2397280066306136e-10
166.0	0.0
167.0	1.4668514080672753e-286
168.0	0.0
169.0	0.0
170.0	0.0
171.0	0.0
172.0	0.0
173.0	0.0
174.0	0.0
175.0	0.0
176.0	6.184494356145267e-184
177.0	1.9367757303915844e-77
178.0	4.6120904512927094e-212
179.0	3.058839051031332e-16
180.0	8.245335974791907e-12
181.0	5.25415073920949e-07
182.0	1.6182742276221126e-19
183.0	9.034887747719753e-65
184.0	0.0
185.0	0.0
186.0	0.0
187.0	6.353966163186538e-66
188.0	0.43888245350602767
189.0	2.3328836466397013e-15
190.0	0.010426568292817377
191.0	7.875666525795292e-30
192.0	0.0
193.0	0.33889876023039417
194.0	1.2843064526366577e-122
195.0	1.7889921627956945e-255
196.0	4.9110995685346455e-188
197.0	0.0
198.0	8.397726799495581e-100
199.0	1.4608308083681456e-11
200.0	4.381999826605609e-20
201.0	1.5902271269417538e-247
202.0	1.3098897398263705e-111
203.0	2.5823585894056762e-251
204.0	1.4567047700336585e-220
205.0	1.4937807182659943e-17
206.0	0.0
207.0	5.587006853519771e-56
208.0	5.750588174833595e-26
209.0	1.6885613002840927e-14
210.0	0.0
211.0	0.0
212.0	1.4496919879065865e-55
213.0	1.3575428692932251e-11
214.0	5.805134755035933e-133
215.0	7.855024781064963e-226
216.0	8.180431306470909e-241
217.0	2.2108917002888365e-22
218.0	1.9450374724619253e-19
219.0	3.6959036845974217e-81
220.0	0.02959894925897309
221.0	0.941485214869228
222.0	1.9623079293541557e-197
223.0	0.0
224.0	0.0
225.0	0.0
226.0	7.222319923703082e-180
227.0	2.700714630300121e-88
228.0	7.168215263543743e-85
229.0	0.0005196369249869062
230.0	1.1593383321789184e-63
231.0	3.898657724638239e-74
232.0	2.9341144775337116e-153
233.0	2.0284880531005594e-73
234.0	5.220516065413674e-35
235.0	8.398617422018158e-26
236.0	1.1108945317107646e-66
237.0	7.521574546039277e-17
238.0	5.344169034735517e-132
